"id_categoria";"descricao_categoria";"id_categoria_pai";"id_documento";"descricao_documento"
25705;OUTROS SERVIÇOS EM VIAGEM;25693;578;Relatório Assertiva
25706;HOSPEDAGEM EM GERAL;25693;6;CND Tributos Municipais ou Mobiliários
25706;HOSPEDAGEM EM GERAL;25693;7;Certidão de Regularidade do FGTS
25706;HOSPEDAGEM EM GERAL;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25706;HOSPEDAGEM EM GERAL;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25706;HOSPEDAGEM EM GERAL;25693;12;Cadastro CEIS
25706;HOSPEDAGEM EM GERAL;25693;15;Inscrição Estadual
25706;HOSPEDAGEM EM GERAL;25693;29;AVCB (Auto de Vistoria do Corpo de Bombeiros) ou CLCB Certificado de Licença do Corpo de Bombeiros
25706;HOSPEDAGEM EM GERAL;25693;37;Cartão de Inscrição no CNPJ
25706;HOSPEDAGEM EM GERAL;25693;38;Inscrição Municipal
25706;HOSPEDAGEM EM GERAL;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25706;HOSPEDAGEM EM GERAL;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25706;HOSPEDAGEM EM GERAL;25693;61;Analise CNAES
25706;HOSPEDAGEM EM GERAL;25693;578;Relatório Assertiva
25707;GUIA TURISTICO;25693;6;CND Tributos Municipais ou Mobiliários
25707;GUIA TURISTICO;25693;7;Certidão de Regularidade do FGTS
25707;GUIA TURISTICO;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25707;GUIA TURISTICO;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25707;GUIA TURISTICO;25693;12;Cadastro CEIS
25707;GUIA TURISTICO;25693;15;Inscrição Estadual
25707;GUIA TURISTICO;25693;37;Cartão de Inscrição no CNPJ
25707;GUIA TURISTICO;25693;38;Inscrição Municipal
25707;GUIA TURISTICO;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25707;GUIA TURISTICO;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25707;GUIA TURISTICO;25693;61;Analise CNAES
25707;GUIA TURISTICO;25693;578;Relatório Assertiva
25708;GERENCIAMENTO DE AERONAVE;25693;6;CND Tributos Municipais ou Mobiliários
25708;GERENCIAMENTO DE AERONAVE;25693;7;Certidão de Regularidade do FGTS
25708;GERENCIAMENTO DE AERONAVE;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25708;GERENCIAMENTO DE AERONAVE;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25708;GERENCIAMENTO DE AERONAVE;25693;12;Cadastro CEIS
25708;GERENCIAMENTO DE AERONAVE;25693;15;Inscrição Estadual
25708;GERENCIAMENTO DE AERONAVE;25693;37;Cartão de Inscrição no CNPJ
25708;GERENCIAMENTO DE AERONAVE;25693;38;Inscrição Municipal
25708;GERENCIAMENTO DE AERONAVE;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25708;GERENCIAMENTO DE AERONAVE;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25708;GERENCIAMENTO DE AERONAVE;25693;61;Analise CNAES
25708;GERENCIAMENTO DE AERONAVE;25693;578;Relatório Assertiva
25709;AGENCIAMENTO DE EVENTOS;25693;6;CND Tributos Municipais ou Mobiliários
25709;AGENCIAMENTO DE EVENTOS;25693;7;Certidão de Regularidade do FGTS
25709;AGENCIAMENTO DE EVENTOS;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25709;AGENCIAMENTO DE EVENTOS;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25709;AGENCIAMENTO DE EVENTOS;25693;12;Cadastro CEIS
25709;AGENCIAMENTO DE EVENTOS;25693;15;Inscrição Estadual
25709;AGENCIAMENTO DE EVENTOS;25693;37;Cartão de Inscrição no CNPJ
25709;AGENCIAMENTO DE EVENTOS;25693;38;Inscrição Municipal
25709;AGENCIAMENTO DE EVENTOS;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25709;AGENCIAMENTO DE EVENTOS;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25709;AGENCIAMENTO DE EVENTOS;25693;61;Analise CNAES
25709;AGENCIAMENTO DE EVENTOS;25693;578;Relatório Assertiva
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;6;CND Tributos Municipais ou Mobiliários
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;7;Certidão de Regularidade do FGTS
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;12;Cadastro CEIS
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;15;Inscrição Estadual
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;37;Cartão de Inscrição no CNPJ
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;38;Inscrição Municipal
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;61;Analise CNAES
25710;AGENCIAMENTO DE VIAGEM E TURISMO;25693;578;Relatório Assertiva
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;6;CND Tributos Municipais ou Mobiliários
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;7;Certidão de Regularidade do FGTS
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;8;CNDT Certidão Negativa de Débitos Trabalhistas
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;12;Cadastro CEIS
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;15;Inscrição Estadual
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;37;Cartão de Inscrição no CNPJ
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;38;Inscrição Municipal
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;61;Analise CNAES
25711;EMISSAO DE VISTOS E PASSAPORTES;25693;578;Relatório Assertiva
25712;SERVIÇOS DE UTILIDADE PÚBLICA;25564;;
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;6;CND Tributos Municipais ou Mobiliários
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;7;Certidão de Regularidade do FGTS
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;8;CNDT Certidão Negativa de Débitos Trabalhistas
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;12;Cadastro CEIS
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;15;Inscrição Estadual
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;18;Certificado de Regularidade - IBAMA (CTF)
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;37;Cartão de Inscrição no CNPJ
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;38;Inscrição Municipal
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;61;Analise CNAES
25713;DISTRIBUIÇÃO DE OLEO E GAS;25712;578;Relatório Assertiva
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;6;CND Tributos Municipais ou Mobiliários
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;7;Certidão de Regularidade do FGTS
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;8;CNDT Certidão Negativa de Débitos Trabalhistas
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;12;Cadastro CEIS
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;15;Inscrição Estadual
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;18;Certificado de Regularidade - IBAMA (CTF)
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;37;Cartão de Inscrição no CNPJ
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;38;Inscrição Municipal
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;61;Analise CNAES
25714;DISTRIBUIÇÃO DE GAS NATURAL;25712;578;Relatório Assertiva
25715;DISTRIBUIÇÃO DE ÁGUA;25712;6;CND Tributos Municipais ou Mobiliários
25715;DISTRIBUIÇÃO DE ÁGUA;25712;7;Certidão de Regularidade do FGTS
25715;DISTRIBUIÇÃO DE ÁGUA;25712;8;CNDT Certidão Negativa de Débitos Trabalhistas
25715;DISTRIBUIÇÃO DE ÁGUA;25712;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25715;DISTRIBUIÇÃO DE ÁGUA;25712;12;Cadastro CEIS
25715;DISTRIBUIÇÃO DE ÁGUA;25712;15;Inscrição Estadual
25715;DISTRIBUIÇÃO DE ÁGUA;25712;18;Certificado de Regularidade - IBAMA (CTF)
25715;DISTRIBUIÇÃO DE ÁGUA;25712;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25715;DISTRIBUIÇÃO DE ÁGUA;25712;37;Cartão de Inscrição no CNPJ
25715;DISTRIBUIÇÃO DE ÁGUA;25712;38;Inscrição Municipal
25715;DISTRIBUIÇÃO DE ÁGUA;25712;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25715;DISTRIBUIÇÃO DE ÁGUA;25712;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25715;DISTRIBUIÇÃO DE ÁGUA;25712;61;Analise CNAES
25715;DISTRIBUIÇÃO DE ÁGUA;25712;578;Relatório Assertiva
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;6;CND Tributos Municipais ou Mobiliários
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;7;Certidão de Regularidade do FGTS
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;8;CNDT Certidão Negativa de Débitos Trabalhistas
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;12;Cadastro CEIS
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;15;Inscrição Estadual
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;18;Certificado de Regularidade - IBAMA (CTF)
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;37;Cartão de Inscrição no CNPJ
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;38;Inscrição Municipal
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;58;Autorização Ambiental para Transporte Interestadual de Produtos Perigosos
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;61;Analise CNAES
25716;DISTRIBUIÇÃO DE ÁGUA E ESGOTO;25712;578;Relatório Assertiva
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;6;CND Tributos Municipais ou Mobiliários
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;7;Certidão de Regularidade do FGTS
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;8;CNDT Certidão Negativa de Débitos Trabalhistas
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;12;Cadastro CEIS
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;15;Inscrição Estadual
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;37;Cartão de Inscrição no CNPJ
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;38;Inscrição Municipal
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;61;Analise CNAES
25717;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;25712;578;Relatório Assertiva
25718;SERVIÇOS DE TRANSPORTES;25564;;
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;6;CND Tributos Municipais ou Mobiliários
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;7;Certidão de Regularidade do FGTS
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;12;Cadastro CEIS
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;15;Inscrição Estadual
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;37;Cartão de Inscrição no CNPJ
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;38;Inscrição Municipal
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;61;Analise CNAES
25719;UMECTAÇÃO DE VIAS COM CAMINHÃO PIPA;25718;578;Relatório Assertiva
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;6;CND Tributos Municipais ou Mobiliários
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;7;Certidão de Regularidade do FGTS
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;12;Cadastro CEIS
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;15;Inscrição Estadual
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;37;Cartão de Inscrição no CNPJ
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;38;Inscrição Municipal
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;61;Analise CNAES
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;63;Registro Nacional de Transportadores Rodoviários de Cargas (RNTRC) da ANTT
25720;TRANSPORTE RODOVIÁRIO DE CARGA;25718;578;Relatório Assertiva
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;6;CND Tributos Municipais ou Mobiliários
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;7;Certidão de Regularidade do FGTS
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;12;Cadastro CEIS
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;15;Inscrição Estadual
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;37;Cartão de Inscrição no CNPJ
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;38;Inscrição Municipal
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;61;Analise CNAES
25721;TRANSPORTE MARÍTIMO DE CARGA;25718;578;Relatório Assertiva
25722;TRANSPORTE FLUVIAL DE CARGA;25718;6;CND Tributos Municipais ou Mobiliários
25722;TRANSPORTE FLUVIAL DE CARGA;25718;7;Certidão de Regularidade do FGTS
25722;TRANSPORTE FLUVIAL DE CARGA;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25722;TRANSPORTE FLUVIAL DE CARGA;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25722;TRANSPORTE FLUVIAL DE CARGA;25718;12;Cadastro CEIS
25722;TRANSPORTE FLUVIAL DE CARGA;25718;15;Inscrição Estadual
25722;TRANSPORTE FLUVIAL DE CARGA;25718;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25722;TRANSPORTE FLUVIAL DE CARGA;25718;37;Cartão de Inscrição no CNPJ
25722;TRANSPORTE FLUVIAL DE CARGA;25718;38;Inscrição Municipal
25722;TRANSPORTE FLUVIAL DE CARGA;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25722;TRANSPORTE FLUVIAL DE CARGA;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25722;TRANSPORTE FLUVIAL DE CARGA;25718;61;Analise CNAES
25722;TRANSPORTE FLUVIAL DE CARGA;25718;578;Relatório Assertiva
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;6;CND Tributos Municipais ou Mobiliários
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;7;Certidão de Regularidade do FGTS
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;12;Cadastro CEIS
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;15;Inscrição Estadual
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;37;Cartão de Inscrição no CNPJ
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;38;Inscrição Municipal
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;61;Analise CNAES
25723;TRANSPORTE FERROVIARIO DE CARGA;25718;578;Relatório Assertiva
25724;TRANSPORTE DE VALOR;25718;6;CND Tributos Municipais ou Mobiliários
25724;TRANSPORTE DE VALOR;25718;7;Certidão de Regularidade do FGTS
25724;TRANSPORTE DE VALOR;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25724;TRANSPORTE DE VALOR;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25724;TRANSPORTE DE VALOR;25718;12;Cadastro CEIS
25724;TRANSPORTE DE VALOR;25718;15;Inscrição Estadual
25724;TRANSPORTE DE VALOR;25718;19;Licença de Operação emitida pelo órgão ambiental competente e/ou Declaração de isenção/dispensa emitida pelo órgão
25724;TRANSPORTE DE VALOR;25718;37;Cartão de Inscrição no CNPJ
25724;TRANSPORTE DE VALOR;25718;38;Inscrição Municipal
25724;TRANSPORTE DE VALOR;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25724;TRANSPORTE DE VALOR;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25724;TRANSPORTE DE VALOR;25718;61;Analise CNAES
25724;TRANSPORTE DE VALOR;25718;578;Relatório Assertiva
25725;TRANSPORTE DE PASSAGEIROS;25718;6;CND Tributos Municipais ou Mobiliários
25725;TRANSPORTE DE PASSAGEIROS;25718;7;Certidão de Regularidade do FGTS
25725;TRANSPORTE DE PASSAGEIROS;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25725;TRANSPORTE DE PASSAGEIROS;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25725;TRANSPORTE DE PASSAGEIROS;25718;12;Cadastro CEIS
25725;TRANSPORTE DE PASSAGEIROS;25718;15;Inscrição Estadual
25725;TRANSPORTE DE PASSAGEIROS;25718;37;Cartão de Inscrição no CNPJ
25725;TRANSPORTE DE PASSAGEIROS;25718;38;Inscrição Municipal
25725;TRANSPORTE DE PASSAGEIROS;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25725;TRANSPORTE DE PASSAGEIROS;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25725;TRANSPORTE DE PASSAGEIROS;25718;61;Analise CNAES
25725;TRANSPORTE DE PASSAGEIROS;25718;73;Licença ANTT para transporte de pessoas - CRF/TAF
25725;TRANSPORTE DE PASSAGEIROS;25718;79;Balanço + DRE (com assinatura do contador)
25725;TRANSPORTE DE PASSAGEIROS;25718;578;Relatório Assertiva
25726;TRANSPORTE DE PASSAGEIROS;25718;6;CND Tributos Municipais ou Mobiliários
25726;TRANSPORTE DE PASSAGEIROS;25718;7;Certidão de Regularidade do FGTS
25726;TRANSPORTE DE PASSAGEIROS;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25726;TRANSPORTE DE PASSAGEIROS;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25726;TRANSPORTE DE PASSAGEIROS;25718;12;Cadastro CEIS
25726;TRANSPORTE DE PASSAGEIROS;25718;15;Inscrição Estadual
25726;TRANSPORTE DE PASSAGEIROS;25718;37;Cartão de Inscrição no CNPJ
25726;TRANSPORTE DE PASSAGEIROS;25718;38;Inscrição Municipal
25726;TRANSPORTE DE PASSAGEIROS;25718;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25726;TRANSPORTE DE PASSAGEIROS;25718;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25726;TRANSPORTE DE PASSAGEIROS;25718;61;Analise CNAES
25726;TRANSPORTE DE PASSAGEIROS;25718;73;Licença ANTT para transporte de pessoas - CRF/TAF
25726;TRANSPORTE DE PASSAGEIROS;25718;79;Balanço + DRE (com assinatura do contador)
25726;TRANSPORTE DE PASSAGEIROS;25718;578;Relatório Assertiva
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;6;CND Tributos Municipais ou Mobiliários
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;7;Certidão de Regularidade do FGTS
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;8;CNDT Certidão Negativa de Débitos Trabalhistas
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;12;Cadastro CEIS
25727;TRANSPORTE RODOVIÁRIO DE PASSAGEIROS;25718;15;Inscrição Estadual
